-5.8431	-1.3354
-5.661	3.7309
6.7236	-7.4607
2.7269	8.1676
9.3729	-2.843
8.4586	-5.7072
-0.38052	-4.4038
9.1894	2.7522
-5.3079	-1.5812
6.0338	6.2941
5.5056	7.1928
-4.796	4.8135
-1.7888	7.5413
-3.4865	6.3321
-3.7269	-3.6874
-0.43552	8.0675
5.3106	-9.3058
3.4576	-2.3905
-3.3602	-10.317
5.7494	6.7927
4.8908	7.3047
-5.6429	-0.9039
9.4487	-3.3175
8.1451	-5.4965
-4.9487	-1.9394
9.4002	1.8301
3.9256	7.5443
3.4019	7.8824
7.8698	-6.6152
0.7838	-10.697
-5.8659	3.6978
9.5899	0.61463
2.108	-3.5876
-1.9228	-4.194
5.2639	-9.2731
-0.95866	-4.7573
-0.65877	-10.811
-3.5244	6.4822
9.7798	-2.2264
1.0077	8.0578
9.4555	1.3527
9.7091	-1.5939
-4.7221	-2.1927
-1.9593	-4.3651
-1.6455	7.396
2.9401	1.0314
-5.7088	-1.4514
3.7509	-0.65683
-2.6912	7.1937
9.3095	-2.9661
9.6658	-3.182
9.6971	-2.6124
7.5779	5.2499
-4.1405	-3.1278
7.9815	-6.1806
0.86445	8.3816
-6.2304	1.4402
-3.7677	6.0198
3.563	-9.8578
-4.3416	-3.094
4.3703	-9.4764
6.0992	-8.4599
8.5643	-5.183
-1.9313	7.3088
-4.732	5.1468
7.8743	4.6311
-5.4235	4.3127
9.9435	-1.5185
9.207	1.8756
8.3201	3.9911
-4.8653	-2.4726
2.9632	7.7873
-5.8254	-0.39543
1.6972	7.9387
2.184	-10.576
7.5492	5.3642
2.9315	-2.456
-2.6535	6.9227
-0.17417	-10.986
-2.3921	-10.936
-2.0938	7.5717
1.5814	-4.1553
9.8025	0.99311
-2.4683	7.3773
9.9296	-1.7581
-3.7189	6.498
-1.8814	-4.3141
6.591	6.523
1.9914	8.0206
3.3487	-0.60622
-2.0655	7.4685
3.507	-9.7517
-4.1215	-3.0947
9.6441	0.55449
9.1257	-3.7783
8.868	-5.2313
-1.3008	-10.655
6.3881	-8.0589
-3.1036	7.0082
9.553	-2.1602
7.0169	-7.167
8.83	-4.6082
-6.1583	2.9176
0.051494	7.8595
8.5586	-5.3398
9.3363	-3.8338
7.439	5.3365
-6.0438	1.0508
9.7026	-1.525
-4.8423	-2.2048
4.8749	-9.2196
4.1666	7.6128
2.8643	-2.8235
1.4157	8.3294
2.0146	-3.572
0.15997	-4.629
3.2676	-10.264
-2.8628	-10.788
9.5025	-1.6262
8.0306	-6.0457
6.9999	5.882
7.4681	-6.7461
2.7543	-3.0494
-5.0657	-2.0922
-6.1428	-0.24519
-2.3387	-10.889
0.46246	7.9218
-6.2967	2.0453
5.8149	6.7378
-2.7013	-4.4226
-5.3087	4.4967
9.7502	-2.0343
-6.1457	1.3178
2.513	-3.6644
-1.01	7.6194
2.4292	-3.4588
-4.8917	-2.6214
3.384	0.73298
-3.7103	-3.3924
3.9047	-9.3993
4.9442	-8.9568
-1.7127	-4.3342
9.2511	1.7706
0.96029	8.3936
9.8438	-1.0375
9.167	-3.829
5.26	-9.2692
6.5884	-7.6507
-0.82545	7.9554
-1.0357	-4.3656
-0.67946	-4.4332
7.3644	5.2055
3.5672	-0.86329
9.0562	-4.574
4.0525	7.4026
-4.7138	5.1254
-3.7161	-3.5737
9.3751	0.85781
8.0719	3.9926
-3.1107	-10.571
9.82	-1.764
8.7288	-4.7194
1.9265	-10.608
-6.0831	2.9139
9.9193	-1.7117
7.713	-6.295
0.43475	8.1837
8.7988	3.5813
9.6832	-0.98488
2.8428	-9.9546
-3.5656	6.7751
-5.8377	2.4231
-3.2877	7.0293
4.6486	7.6784
8.9709	2.767
9.5664	-3.4391
2.3011	1.6834
2.4761	8.1344
2.7749	0.9956
-5.8979	0.9387
9.3607	1.0475
5.9902	6.6884
-0.99651	-4.6574
5.5954	-8.7511
6.4187	-7.9773
1.1628	7.982
5.0645	-9.025
1.7809	-3.519
0.49449	8.1359
5.6951	-8.8473
3.1514	0.93146
0.14947	1.8385
-4.4557	5.7485
-4.7788	-2.6029
5.1015	-8.947
-6.0133	0.14115
9.4709	-2.9045
-2.9459	-3.8233
-6.0633	0.66788
3.5631	-0.5308
0.46433	-10.762
1.5027	-4.0534
0.60208	-10.664
6.9204	-7.7553
9.2779	-3.8349
-4.1022	6.0256
4.2762	-9.309
7.4922	5.2872
5.187	-9.1347
5.1961	-9.1937
-3.2633	6.9282
9.7736	-1.716
2.3246	-10.159
4.1148	-9.6914
9.011	-3.7962
1.8192	-10.373
1.8608	-10.262
9.7358	-0.079411
3.5906	-9.9687
-0.18346	-10.741
4.8942	7.1365
-3.6878	-3.8028
9.7457	-1.8431
8.1437	-6.2586
1.1191	-4.4221
2.9003	1.3363
-0.53995	7.8909
8.9696	2.447
9.4573	-2.6208
-1.7101	-10.51
9.4228	-2.4032
-1.4075	7.77
-1.3708	-10.575
-6.2752	1.831
8.9155	-4.1839
1.8605	-10.665
5.9662	-8.1613
4.7187	7.2932
-5.6583	2.8066
-3.6317	6.6251
5.1194	-8.8808
-5.6529	-0.56163
8.5595	4.0744
8.2839	-5.4432
9.0542	2.1374
-2.1293	-10.815
-5.5197	-1.7197
-2.8047	-10.361
-2.7064	7.2465
-1.2482	-10.582
5.7811	6.9814
8.0611	-6.395
-6.1446	-0.047846
3.4607	7.7024
1.1695	-10.476
-0.17007	8.3057
-0.2124	-10.768
-4.9652	4.3266
0.89992	2.2576
1.0378	-10.419
-4.3595	5.6243
-3.139	-10.516
-5.6935	-1.2537
-5.6711	3.2341
5.8167	-8.3986
-2.0422	-10.504
3.1651	8.0704
2.7884	-9.9902
-3.9272	-3.4098
3.769	-9.9288
-6.1354	0.17041
2.2444	8.0065
6.5139	-7.9875
9.7807	-2.21
0.57075	8.025
3.3386	-1.1368
-4.9689	5.1523
-0.26951	-4.6742
3.4887	-0.79269
9.5847	-2.0813
8.0286	-5.9141
9.1632	3.0797
-1.8819	7.694
-2.9925	7.1471
2.6586	-3.0845
9.2337	1.9225
-5.9607	0.99215
-5.2118	-2.3057
1.3283	8.3552
-5.141	4.5868
-2.2809	-10.633
9.5989	0.28921
4.7249	7.5153
7.5941	-7.003
0.21775	-4.6864
7.052	-7.6169
-3.0137	-3.8761
-5.019	-2.3529
9.6843	0.40788
-4.2126	-3.4381
6.8784	-7.3753
4.3879	7.3144
0.9923	-10.921
-1.5148	-4.3128
-3.7253	-3.4288
0.19183	-10.772
1.2621	8.4152
-4.672	5.2769
-5.288	-2.1322
-0.050274	7.9032
3.1489	-2.7783
7.7602	-6.5039
9.5523	1.6881
2.6441	8.2357
-4.8728	-2.4076
3.477	-0.84723
0.68579	7.9988
3.3177	-9.9201
-4.2769	5.7976
5.9785	6.5618
-6.0776	-0.033125
1.9452	8.2519
3.3618	-9.948
5.0743	6.8246
3.3379	-10.201
-0.89672	-4.4511
9.476	-2.5866
-6.0375	0.012556
-3.9136	-3.4141
-5.9448	1.0514
-0.83612	-10.638
-1.1971	-10.908
-1.4822	-10.881
-4.746	4.9391
3.4216	-0.9104
7.6262	-6.9593
1.5388	-4.1653
0.47384	-4.4943
2.1078	-10.408
-4.4232	5.8084
1.0192	8.1267
2.1764	1.9166
7.7816	-6.7826
9.6918	0.37046
2.302	1.6081
0.69413	8.0293
-1.0714	-4.4323
-3.6351	-3.8399
3.2379	7.7152
2.358	-10.49
9.4704	-1.6024
1.905	-3.8956
8.6266	3.4712
-4.906	4.8507
9.6119	-3.0278
5.6562	6.7388
8.145	4.705
6.8	5.9932
-5.3893	4.3796
-3.3562	-10.488
0.3241	-4.6956
1.142	-4.1088
7.9094	-6.252
-5.4962	4.099
-1.3466	-10.696
-5.7928	-0.20328
7.6525	4.8596
0.14337	1.7211
5.4231	-8.6658
-4.4813	-3.0105
-4.4741	-2.775
-1.7088	-4.6348
3.7443	-1.3473
-5.9344	1.8752
-3.2839	-10.297
-5.4411	3.8459
4.0668	7.7806
-4.9593	-2.2928
7.8135	4.4584
7.5315	-6.4751
9.1562	2.3298
1.7284	-10.502
-3.1706	-10.439
5.4043	-8.699
0.22701	-4.2276
3.0004	7.7702
3.9066	-9.7666
4.8263	7.2976
9.5171	-2.9763
-0.85522	-10.613
-2.2711	7.4989
-3.2768	-3.7687
3.2571	7.8554
8.0872	4.9894
-6.173	2.4555
-1.3974	-10.796
9.372	2.3581
9.6524	-2.8793
5.5682	6.8084
9.4749	1.8025
-5.9713	-0.46712
8.2258	-6.0707
-0.34877	-4.6542
9.4869	1.0932
-3.7197	-10.673
9.5257	0.13152
0.043536	8.2036
9.5312	-3.2068
0.53422	-10.795
-0.15519	-10.655
-5.07	-2.1189
0.15966	7.8362
5.0114	7.2345
6.6841	6.1451
7.734	5.229
1.6878	-3.6868
8.8478	-4.2386
9.8756	-1.3974
7.1954	-7.3412
7.8162	-6.7945
6.5786	6.23
3.1262	7.7847
-2.7734	7.3115
8.788	-4.5477
2.8138	0.96519
-6.1096	0.81764
8.1937	-6.4225
-6.064	0.89975
3.2977	-0.12988
-3.256	6.8492
6.461	6.0639
5.2664	-8.9669
1.8276	-10.483
8.5485	3.5022
2.8969	-2.6594
2.5145	1.7356
-0.038707	7.9306
3.8518	-9.8296
9.7008	0.30448
7.0829	-7.2881
9.5594	0.66102
9.5167	-1.9359
2.5887	-3.1136
9.2704	-4.5511
-1.7189	7.6674
8.4013	4.3482
3.3487	-1.461
5.9634	-8.7617
-2.7752	-10.592
-0.22355	-4.2868
6.8341	5.5811
-1.047	-10.65
-2.4648	-3.9509
-5.881	1.4574
-6.2669	0.38148
-4.8433	4.6549
-5.9072	3.4095
-1.5062	-10.687
-2.6837	6.8378
8.8785	-4.0172
3.1777	-2.0972
4.9586	-9.1242
7.4677	-7.1679
-4.364	5.5146
8.7783	3.2266
-2.0081	-10.669
2.0047	-10.647
-6.2489	0.33876
-5.3389	-1.3668
8.188	-5.6812
-2.9347	-10.394
5.0981	7.3889
8.1321	4.3179
4.7654	-9.3524
5.4523	6.9466
3.5397	0.022815
2.1216	-10.516
7.1827	5.8152
2.8072	1.1869
0.33213	-10.571
9.4777	-1.6266
8.9898	2.8225
-5.2402	-1.9076
2.9464	-2.8146
0.20189	-10.7
7.9846	-6.0181
-2.7024	-3.8457
-3.3549	-3.9664
1.5124	8.3429
-3.21	6.7909
-5.0471	4.8562
4.2686	-9.7618
6.4886	6.218
2.8876	-2.6626
4.1611	7.7407
-5.4568	4.1349
-4.9624	-2.0898
9.6532	-1.3492
9.4234	0.8718
1.1281	2.3056
3.2823	-9.9667
-3.3257	-3.9063
-1.0913	-10.587
2.9142	-2.2702
9.2247	1.4999
8.011	4.789
0.95696	1.8696
2.0337	7.9205
9.6774	-2.1461
-0.61322	-4.4796
7.2509	5.8179
1.9873	2.0906
9.1032	2.2637
1.043	-4.341
8.4962	-5.2048
1.0933	-10.835
9.7195	1.3574
-1.5301	-4.5608
7.8417	-6.3067
3.459	-9.7802
-1.6366	-4.4439
0.88774	8.3667
7.6213	5.2865
-4.3871	5.7989
9.0806	-3.9814
8.7331	-4.4979
2.345	8.0275
-4.4171	-2.9546
8.9719	3.1022
7.8263	5.0584
8.3645	4.5084
3.3226	0.41708
-3.8407	-3.3568
7.6103	5.2279
-1.7689	-4.6557
8.7468	-4.4655
4.7346	7.4831
-0.78893	-4.662
-5.1697	-2.2486
0.57854	-10.625
3.7829	-0.69314
-3.1306	7.0664
3.1586	1.0205
7.0152	5.7364
2.6508	-10.086
1.1378	-10.621
-1.5636	-4.2361
9.129	1.7958
2.6099	-10.305
-5.3011	4.0899
-1.2772	7.5996
0.41522	-4.3741
3.1432	-1.9489
8.9612	-3.9225
9.6737	-0.7233
2.9683	8.1583
-2.7559	-10.438
-6.0985	1.0437
9.0624	2.9735
-5.7618	-0.4308
7.3721	5.6007
-5.7095	3.6006
0.047261	-4.5748
-3.6149	6.6674
8.0182	4.0571
8.6911	3.7278
-5.7464	-1.152
1.3734	-10.447
9.594	0.9245
3.6634	-1.0235
-1.7697	-10.807
-1.5088	-10.853
4.9703	-9.0073
1.2074	-4.3471
7.8575	4.4792
8.4696	-5.9038
8.6651	-4.9708
-4.372	5.747
-0.012387	7.9494
-6.0908	2.449
4.3757	7.2914
9.4806	-2.0796
-0.77473	-4.3486
9.4237	1.6008
9.9399	-0.72911
-3.4067	6.3687
9.3306	2.3778
4.813	7.3172
9.57	-1.387
0.27836	7.9036
5.9165	6.7751
-2.4764	7.2214
3.3652	-1.0155
-3.2746	-10.403
9.2789	2.0162
-4.022	5.7099
7.3896	-7.4025
4.188	7.3358
-5.0377	4.4508
5.099	-9.1666
8.2946	-5.6426
9.4684	-0.94675
-1.6318	7.2885
8.2184	4.641
3.9122	-9.5921
-5.7763	4.0026
8.7548	3.6503
3.1316	-10.089
-0.95131	-10.652
2.6678	-10.236
-5.9639	2.7536
5.7646	6.7859
-5.9562	1.3126
5.4374	-9.15
8.847	3.4275
4.8482	-9.0482
-2.335	7.1055
9.6669	1.2541
0.41067	8.297
-1.5146	-4.3435
7.4165	5.2929
9.4395	-3.4864
-5.6462	-1.1572
3.727	-0.48661
-6.103	0.45194
3.4585	-0.71307
9.6804	-0.65527
4.0926	-9.7615
3.596	0.25284
7.5597	-7.1535
-1.9232	-10.919
4.7251	-9.4973
-1.7105	-10.617
-5.9009	0.9848
-5.981	2.2606
8.2619	4.707
9.5394	-1.603
5.4413	7.0937
-4.2863	5.4104
-6.1372	2.6845
7.3855	-6.6452
-2.1734	-10.757
-4.0751	6.1815
-1.0166	-4.5195
9.3124	-3.3263
-5.8532	-1.2366
3.3725	-0.072684
7.0813	-7.7096
5.9965	-8.6305
2.2238	7.9001
7.1001	5.7206
-6.1914	2.4968
6.4418	6.0234
3.2476	-9.9448
2.0223	8.0657
4.2881	-9.6715
3.2757	-1.6762
9.7687	-1.9961
8.4888	3.7882
5.5012	-8.5085
7.6392	-6.9026
-5.5692	-1.0145
9.5011	0.32504
9.5731	-1.949
1.3797	-4.0743
-4.891	-2.2838
-1.4881	7.7737
2.6856	-10.349
8.4044	-5.9193
9.5288	-2.5543
-1.3096	7.8795
2.7882	-2.9317
-4.1658	-3.1882
8.5519	3.5032
7.4821	5.5225
-5.8647	1.6374
-5.8204	-0.9616
9.7325	-2.1546
9.1441	2.3457
2.5286	-3.3114
9.1915	-3.3785
8.8943	2.806
7.9152	4.799
8.0268	-6.3115
-4.7473	5.6475
1.0924	2.1005
2.4189	-10.435
1.5151	-10.582
-0.36532	7.9123
6.5069	-7.9414
3.4234	7.976
3.2091	-1.5274
-3.8465	6.4806
-5.9176	-1.0469
3.4718	-1.4868
9.5713	-1.3005
9.6278	-0.37783
1.7473	2.2657
-4.5711	5.5297
-0.36808	-10.82
-5.7764	-0.37686
1.38	-4.1842
4.2415	7.4812
3.212	0.094171
-3.1993	-3.7869
7.8746	-6.3718
2.0051	-10.574
-0.3357	-10.548
9.6021	0.72525
9.8386	0.72971
7.4213	-7.1193
9.667	-1.5957
9.7663	-2.597
2.3345	7.8679
9.5847	-0.77289
3.2378	0.46891
6.237	-8.2727
3.2995	7.8253
6.1396	6.5362
7.3659	5.7777
-5.2794	4.1178
8.8559	3.1022
6.1821	6.2111
9.289	1.9241
-6.0803	1.1087
-3.3603	-10.756
-0.22493	-4.4746
0.50145	-4.3026
3.3357	7.7495
-0.010355	-10.941
-0.94816	-4.6804
2.8055	-2.4147
-1.6361	-10.631
-1.4806	-10.683
-3.4145	-3.7091
1.007	2.0757
-5.6668	3.8926
-3.1393	-4.0082
1.3623	7.9367
3.3131	-0.79495
-2.5229	-10.791
5.4399	6.7706
4.4054	7.8047
2.7849	-9.9597
7.3103	-7.3892
-6.1339	1.298
-0.40991	-10.668
9.7055	-0.78078
6.6609	-7.8032
3.5631	-9.9981
0.76914	-4.5948
2.8821	-10.046
7.7353	-6.7616
9.5026	0.32648
-2.2378	-4.3615
-0.14233	-10.613
-6.0909	-0.15564
9.6592	1.6943
-6.0489	1.1019
4.3988	7.6554
6.2236	-8.1753
0.84742	-10.825
-2.5967	-4.0623
4.1321	7.6545
-3.2425	-10.434
9.239	2.1952
1.041	8.2184
-4.5082	5.7409
-6.0103	1.8004
3.5159	-1.3976
7.1108	-7.0018
4.5743	7.2302
1.9382	-10.36
9.4399	-3.9327
9.5333	-1.5644
-1.0321	-4.4086
-5.6344	3.0738
9.4967	2.149
1.8319	-10.626
-0.59116	8.0978
-1.4869	7.5514
5.7166	-8.7954
0.60979	-4.3208
-3.6698	6.7173
-1.4971	7.5725
6.3644	6.348
-3.4575	-10.36
7.9205	4.4223
-3.5458	-10.44
8.0257	4.4419
0.16045	-10.91
-6.1519	-0.53339
9.5858	1.9163
-0.38992	-4.5884
-6.1372	0.40153
-5.9955	0.93187
-2.4978	-4.452
9.8079	-2.2272
1.2572	-10.415
-4.7932	5.2827
2.3642	-3.0251
8.7238	3.9947
0.82975	-4.0643
5.0417	7.0098
2.9063	-2.2328
5.7481	-8.4929
-2.7113	-10.826
-3.4831	6.6333
6.173	6.8628
5.7735	6.6504
-5.5665	-0.97046
1.0414	-10.823
-5.0579	-1.7604
-2.8159	7.2795
8.4218	-5.7609
9.253	1.4621
7.0677	-7.5691
4.794	7.5131
3.3309	-2.3088
-1.2486	7.9284
-5.65	3.6714
2.7329	-10.456
-1.7811	7.5195
9.4151	-2.1699
3.3663	-1.1142
2.4222	-3.0935
0.09609	-4.2656
-3.1349	-10.817
-0.0087932	7.8473
9.5717	-2.0229
6.6735	6.0514
-5.6791	-0.25035
0.81457	-4.6079
6.9113	-7.1879
7.4395	-7.3716
0.24142	-4.6571
-6.1791	2.7558
6.8369	5.7523
-5.525	-1.3989
8.7447	-4.6152
3.6033	-1.5472
8.8642	3.3289
0.069305	8.2149
9.7837	-1.3126
3.1121	-10.237
-3.2578	-10.368
-0.09706	-4.3597
9.5389	1.6371
-1.1368	-10.906
6.0887	-8.1362
2.8839	-10.338
-1.3535	7.6612
-3.0956	6.7575
6.3935	6.3714
8.4666	3.9813
1.1605	-10.642
-5.1241	4.2593
-5.4311	3.7348
9.0687	2.8072
8.2666	-5.6024
-5.5852	-1.5421
1.458	8.0907
4.5868	-9.3768
9.1036	2.8311
3.2425	7.9479
-5.9749	2.8328
-4.094	-3.5274
-2.4716	-4.3339
8.4707	3.7884
3.3608	0.82616
4.1294	7.6853
3.6192	-1.1775
-4.5734	-2.9301
8.0148	4.2798
-4.9106	4.8556
2.2198	1.8578
-5.5472	-1.5012
8.5415	4.1748
6.9009	6.0241
8.1156	-6.6834
2.3996	-10.371
3.4491	7.855
-1.16	-10.609
8.7184	-4.4398
9.9214	0.059875
6.3641	-8.0511
-4.1297	5.8568
-1.316	7.5904
-4.1721	5.6503
7.1408	5.8884
0.98436	-4.1429
5.8237	-8.22
